year,country_iso,country,sector,obligated_usd,disbursed_usd,obligation_to_disbursement
2015,MWI,Malawi,Humanitarian,1202326.47,1011757.2,0.8415
2015,MWI,Malawi,Education,281044.98,174065.03,0.6193
2015,MWI,Malawi,Economic Development,183215.07,112896.21,0.6162
2015,MWI,Malawi,Governance,82348.09,82348.09,1.0
2015,PER,Peru,Health,1053438.84,937742.94,0.8902
2015,PER,Peru,Humanitarian,489485.47,365150.83,0.746
2015,PER,Peru,Education,237722.36,231821.11,0.9752
2015,PER,Peru,Economic Development,476904.21,293438.0,0.6153
2015,PER,Peru,Governance,1525812.42,1238403.58,0.8116
2015,PER,Peru,Agriculture,897808.21,851709.86,0.9487
2015,GTM,Guatemala,Health,64177.4,53245.66,0.8297
2015,GTM,Guatemala,Education,949215.64,740990.36,0.7806
2015,GTM,Guatemala,Economic Development,8510802.35,8368390.27,0.9833
2015,GTM,Guatemala,Governance,345650.31,284202.3,0.8222
2015,GTM,Guatemala,Agriculture,690343.44,660069.4,0.9561
2015,SLV,El Salvador,Health,2552039.13,2068840.65,0.8107
2015,SLV,El Salvador,Humanitarian,239921.73,177040.83,0.7379
2015,SLV,El Salvador,Education,88889.6,85945.41,0.9669
2015,SLV,El Salvador,Agriculture,811272.23,681810.09,0.8404
2015,SLV,El Salvador,Peace and Security,1403336.57,1212226.44,0.8638
2015,MEX,Mexico,Health,132375.19,95613.76,0.7223
2015,MEX,Mexico,Education,127100.26,127100.26,1.0
2015,MEX,Mexico,Economic Development,51055.02,35058.0,0.6867
2015,MEX,Mexico,Governance,714294.32,678699.05,0.9502
2015,MEX,Mexico,Agriculture,1114471.99,876296.42,0.7863
2015,MEX,Mexico,Peace and Security,2666435.93,2287631.4,0.8579
2015,PSE,West Bank and Gaza,Health,538451.03,417006.09,0.7745
2015,PSE,West Bank and Gaza,Humanitarian,791717.71,642433.45,0.8114
2015,PSE,West Bank and Gaza,Education,494309.84,394169.35,0.7974
2015,PSE,West Bank and Gaza,Economic Development,291771.87,279836.78,0.9591
2015,PSE,West Bank and Gaza,Governance,2754361.87,1871777.31,0.6796
2015,PSE,West Bank and Gaza,Agriculture,626924.25,573269.73,0.9144
2015,PSE,West Bank and Gaza,Peace and Security,1120071.1,1045642.42,0.9336
2015,LBN,Lebanon,Health,474789.73,386358.0,0.8137
2015,LBN,Lebanon,Humanitarian,555033.94,474072.33,0.8541
2015,LBN,Lebanon,Education,122861.77,88105.38,0.7171
2015,LBN,Lebanon,Governance,50000.0,34423.95,0.6885
2015,LBN,Lebanon,Peace and Security,565858.27,372660.77,0.6586
2015,SYR,Syria,Humanitarian,1025594.0,813421.79,0.7931
2015,SYR,Syria,Education,1422899.99,1165681.98,0.8192
2015,SYR,Syria,Economic Development,857860.92,654863.43,0.7634
2015,SYR,Syria,Governance,302590.82,263944.06,0.8723
2015,SYR,Syria,Agriculture,413450.72,326508.37,0.7897
2015,TUR,Turkey,Health,2476498.17,2476498.17,1.0
2015,TUR,Turkey,Humanitarian,442368.35,440861.78,0.9966
2015,TUR,Turkey,Education,4355111.66,2906782.6,0.6674
2015,TUR,Turkey,Economic Development,269766.29,259021.36,0.9602
2015,TUR,Turkey,Governance,1558406.51,1224792.51,0.7859
2015,TUR,Turkey,Agriculture,175823.32,139049.28,0.7908
2015,TUR,Turkey,Peace and Security,50000.0,33751.33,0.675
2015,GEO,Georgia,Health,422830.83,358018.61,0.8467
2015,GEO,Georgia,Humanitarian,93086.41,79737.87,0.8566
2015,GEO,Georgia,Education,1512707.87,1144247.16,0.7564
2015,GEO,Georgia,Agriculture,599933.94,524574.3,0.8744
2015,GEO,Georgia,Peace and Security,469366.68,336755.06,0.7175
2015,MDA,Moldova,Health,1111081.19,1111081.19,1.0
2015,MDA,Moldova,Humanitarian,1237265.14,1031528.47,0.8337
2015,MDA,Moldova,Education,923485.28,873927.0,0.9463
2015,MDA,Moldova,Economic Development,8705803.58,8588467.78,0.9865
2015,MDA,Moldova,Agriculture,592693.16,328312.5,0.5539
2015,MDA,Moldova,Peace and Security,318010.15,232662.32,0.7316
2015,KOS,Kosovo,Health,68034.88,61941.34,0.9104
2015,KOS,Kosovo,Education,370509.73,304193.53,0.821
2015,KOS,Kosovo,Economic Development,2039822.84,1798053.95,0.8815
2015,KOS,Kosovo,Governance,355138.73,353540.45,0.9955
2015,KOS,Kosovo,Peace and Security,162719.33,143802.12,0.8837
2015,LBR,Liberia,Humanitarian,3041786.49,2475791.65,0.8139
2015,LBR,Liberia,Economic Development,508234.0,383591.22,0.7548
2015,LBR,Liberia,Governance,973095.99,890117.83,0.9147
2015,LBR,Liberia,Peace and Security,909673.77,881518.65,0.969
2015,SLE,Sierra Leone,Health,827773.58,617736.2,0.7463
2015,SLE,Sierra Leone,Humanitarian,4038062.38,3398714.63,0.8417
2015,SLE,Sierra Leone,Education,811503.05,687172.58,0.8468
2015,SLE,Sierra Leone,Agriculture,111892.05,79509.94,0.7106
2015,SLE,Sierra Leone,Peace and Security,90822.75,86973.07,0.9576
2015,COD,DR Congo,Health,209123.56,134496.58,0.6431
2015,COD,DR Congo,Economic Development,1585951.82,1417046.2,0.8935
2015,COD,DR Congo,Governance,771715.64,462112.25,0.5988
2015,COD,DR Congo,Peace and Security,291175.02,256254.15,0.8801
2015,RWA,Rwanda,Health,4014096.18,3584133.79,0.8929
2015,RWA,Rwanda,Humanitarian,1307189.97,1213557.05,0.9284
2015,RWA,Rwanda,Governance,928316.55,762570.61,0.8215
2015,RWA,Rwanda,Agriculture,787134.76,575255.02,0.7308
2015,RWA,Rwanda,Peace and Security,1348585.77,1123022.19,0.8327
2015,ZMB,Zambia,Health,164772.07,99435.16,0.6035
2015,ZMB,Zambia,Humanitarian,415317.1,415317.1,1.0
2015,ZMB,Zambia,Education,1792907.57,1654338.65,0.9227
2015,ZMB,Zambia,Economic Development,624261.2,561619.93,0.8997
2015,ZMB,Zambia,Agriculture,171524.86,124666.87,0.7268
2015,ZWE,Zimbabwe,Humanitarian,557169.9,419689.33,0.7533
2015,ZWE,Zimbabwe,Economic Development,1156956.95,1076714.74,0.9306
2015,ZWE,Zimbabwe,Governance,713578.38,703880.49,0.9864
2015,ZWE,Zimbabwe,Peace and Security,663381.63,632493.88,0.9534
2015,MMR,Burma,Health,424529.3,374135.19,0.8813
2015,MMR,Burma,Humanitarian,856734.71,856734.71,1.0
2015,MMR,Burma,Education,163143.74,118611.56,0.727
2015,MMR,Burma,Economic Development,430923.57,386070.41,0.8959
2015,MMR,Burma,Governance,3942165.95,3622197.5,0.9188
2015,MMR,Burma,Agriculture,227455.56,175158.93,0.7701
2015,MMR,Burma,Peace and Security,609383.43,546557.6,0.8969
2015,KHM,Cambodia,Health,268537.5,268537.5,1.0
2015,KHM,Cambodia,Humanitarian,91763.68,68604.45,0.7476
2015,KHM,Cambodia,Education,1201430.85,976938.25,0.8131
2015,KHM,Cambodia,Economic Development,1431071.11,1140524.92,0.797
2015,KHM,Cambodia,Governance,779925.01,734866.1,0.9422
2015,KHM,Cambodia,Agriculture,1522171.38,1158473.59,0.7611
2015,NPL,Nepal,Humanitarian,350792.42,274251.61,0.7818
2015,NPL,Nepal,Education,1214906.35,836668.68,0.6887
2015,NPL,Nepal,Economic Development,513540.76,357349.91,0.6959
2015,NPL,Nepal,Governance,230974.28,156965.78,0.6796
2015,NPL,Nepal,Agriculture,1558157.23,1158717.62,0.7436
2015,NPL,Nepal,Peace and Security,1754808.2,1334834.33,0.7607
2015,LKA,Sri Lanka,Humanitarian,719760.12,386571.47,0.5371
2015,LKA,Sri Lanka,Education,273199.8,239277.96,0.8758
2015,LKA,Sri Lanka,Economic Development,2100073.86,2095115.09,0.9976
2015,LKA,Sri Lanka,Governance,50000.0,44683.85,0.8937
2015,LKA,Sri Lanka,Agriculture,50000.0,36790.94,0.7358
2015,MAR,Morocco,Health,215255.09,182648.12,0.8485
2015,MAR,Morocco,Economic Development,355800.27,331280.47,0.9311
2015,MAR,Morocco,Governance,118021.16,113137.04,0.9586
2015,TUN,Tunisia,Health,632469.14,565184.72,0.8936
2015,TUN,Tunisia,Humanitarian,1126056.08,856389.28,0.7605
2015,TUN,Tunisia,Education,1240882.24,1136652.22,0.916
2015,TUN,Tunisia,Economic Development,457923.9,424968.84,0.928
2015,TUN,Tunisia,Governance,118448.91,101780.56,0.8593
2015,TUN,Tunisia,Agriculture,1387903.13,997897.31,0.719
2015,TUN,Tunisia,Peace and Security,837496.52,647040.6,0.7726
2015,SEN,Senegal,Humanitarian,902350.28,902350.28,1.0
2015,SEN,Senegal,Education,4097689.14,3910428.79,0.9543
2015,SEN,Senegal,Governance,526992.12,518540.81,0.984
2015,SEN,Senegal,Peace and Security,776903.02,678656.66,0.8735
2015,MLI,Mali,Humanitarian,413175.9,341278.94,0.826
2015,MLI,Mali,Education,475614.82,455515.57,0.9577
2015,MLI,Mali,Agriculture,1958607.78,1810172.21,0.9242
2015,MLI,Mali,Peace and Security,511773.09,433648.15,0.8473
2016,AFG,Afghanistan,Health,576110.61,576110.61,1.0
2016,AFG,Afghanistan,Governance,270366.51,202063.21,0.7474
2016,AFG,Afghanistan,Agriculture,2351440.99,1985235.31,0.8443
2016,EGY,Egypt,Health,802038.7,676606.85,0.8436
2016,EGY,Egypt,Humanitarian,443998.79,232967.68,0.5247
2016,EGY,Egypt,Education,989391.74,826384.17,0.8352
2016,EGY,Egypt,Economic Development,123720.78,60324.53,0.4876
2016,EGY,Egypt,Agriculture,93324.74,73163.42,0.784
2016,EGY,Egypt,Peace and Security,2509626.9,2274590.3,0.9063
2016,ETH,Ethiopia,Health,1148499.1,1148499.1,1.0
2016,ETH,Ethiopia,Humanitarian,588293.01,512426.85,0.871
2016,ETH,Ethiopia,Economic Development,417044.32,297812.91,0.7141
2016,ETH,Ethiopia,Governance,5523139.17,4654968.06,0.8428
2016,ETH,Ethiopia,Peace and Security,3328682.58,3328682.58,1.0
2016,JOR,Jordan,Health,761468.4,714747.29,0.9386
2016,JOR,Jordan,Humanitarian,159125.58,113979.55,0.7163
2016,JOR,Jordan,Governance,464861.3,438549.62,0.9434
2016,JOR,Jordan,Peace and Security,5370213.57,3967062.03,0.7387
2016,KEN,Kenya,Humanitarian,1477017.02,1207223.98,0.8173
2016,KEN,Kenya,Education,235983.76,235983.76,1.0
2016,KEN,Kenya,Economic Development,688500.5,643749.16,0.935
2016,KEN,Kenya,Governance,235727.94,158876.59,0.674
2016,KEN,Kenya,Peace and Security,1107398.97,1053938.91,0.9517
2016,NGA,Nigeria,Health,12954659.39,10012650.62,0.7729
2016,NGA,Nigeria,Humanitarian,1079151.41,790942.83,0.7329
2016,NGA,Nigeria,Education,961923.69,698648.55,0.7263
2016,NGA,Nigeria,Governance,168633.87,94302.49,0.5592
2016,NGA,Nigeria,Agriculture,183331.22,156153.19,0.8518
2016,NGA,Nigeria,Peace and Security,429757.18,372704.56,0.8672
2016,PAK,Pakistan,Health,1525468.32,1202435.65,0.7882
2016,PAK,Pakistan,Humanitarian,50000.0,28581.58,0.5716
2016,PAK,Pakistan,Education,665348.65,498594.2,0.7494
2016,PAK,Pakistan,Governance,89558.5,55817.23,0.6232
2016,PAK,Pakistan,Agriculture,60803.6,55219.34,0.9082
2016,PAK,Pakistan,Peace and Security,1062863.2,908522.3,0.8548
2016,SOM,Somalia,Health,2212027.09,1618617.74,0.7317
2016,SOM,Somalia,Humanitarian,341212.01,249699.05,0.7318
2016,SOM,Somalia,Economic Development,558537.2,487155.31,0.8722
2016,SOM,Somalia,Governance,1933757.44,1165425.53,0.6027
2016,SOM,Somalia,Agriculture,970825.06,708589.08,0.7299
2016,SOM,Somalia,Peace and Security,1535017.12,1201894.98,0.783
2016,SSD,South Sudan,Health,116420.79,109537.65,0.9409
2016,SSD,South Sudan,Humanitarian,2429667.62,2390466.24,0.9839
2016,SSD,South Sudan,Education,1008933.0,728032.14,0.7216
2016,SSD,South Sudan,Governance,1060543.97,707246.34,0.6669
2016,SSD,South Sudan,Agriculture,1129347.92,908272.47,0.8042
2016,SDN,Sudan,Humanitarian,69621.82,49747.45,0.7145
2016,SDN,Sudan,Education,630135.76,530752.8,0.8423
2016,SDN,Sudan,Economic Development,1133363.43,1007823.65,0.8892
2016,SDN,Sudan,Governance,1310566.67,1181335.92,0.9014
2016,UGA,Uganda,Health,3050550.09,2207532.05,0.7237
2016,UGA,Uganda,Humanitarian,1360950.63,1233096.55,0.9061
2016,UGA,Uganda,Education,320828.23,320828.23,1.0
2016,UGA,Uganda,Economic Development,132170.54,100643.93,0.7615
2016,UGA,Uganda,Governance,264437.26,204118.41,0.7719
2016,UGA,Uganda,Peace and Security,614147.58,499391.54,0.8131
2016,UKR,Ukraine,Health,575945.93,391463.66,0.6797
2016,UKR,Ukraine,Humanitarian,182705.49,144261.03,0.7896
2016,UKR,Ukraine,Education,318047.57,212775.76,0.669
2016,UKR,Ukraine,Economic Development,460933.26,405618.44,0.88
2016,UKR,Ukraine,Governance,128471.06,102450.03,0.7975
2016,UKR,Ukraine,Agriculture,1943884.51,1495961.8,0.7696
2016,COL,Colombia,Health,444302.29,404094.79,0.9095
2016,COL,Colombia,Humanitarian,799113.17,766871.33,0.9597
2016,COL,Colombia,Education,606505.85,471683.3,0.7777
2016,COL,Colombia,Economic Development,1133611.05,893336.52,0.788
2016,COL,Colombia,Governance,633227.0,506165.39,0.7993
2016,COL,Colombia,Agriculture,549706.44,549706.44,1.0
2016,COL,Colombia,Peace and Security,174507.41,156057.94,0.8943
2016,HTI,Haiti,Health,759396.97,618891.88,0.815
2016,HTI,Haiti,Humanitarian,1116768.01,1093169.6,0.9789
2016,HTI,Haiti,Governance,161150.42,129310.48,0.8024
2016,HTI,Haiti,Peace and Security,77118.99,61681.21,0.7998
2016,IRQ,Iraq,Health,199090.42,144236.06,0.7245
2016,IRQ,Iraq,Education,307251.56,229261.22,0.7462
2016,IRQ,Iraq,Economic Development,579718.6,461446.1,0.796
2016,IRQ,Iraq,Governance,342975.0,254618.64,0.7424
2016,IRQ,Iraq,Agriculture,1911187.75,1772972.55,0.9277
2016,YEM,Yemen,Health,361679.97,309378.04,0.8554
2016,YEM,Yemen,Agriculture,4102879.07,3613011.78,0.8806
2016,YEM,Yemen,Peace and Security,1238235.54,941842.66,0.7606
2016,BGD,Bangladesh,Humanitarian,13264616.77,9144006.79,0.6894
2016,BGD,Bangladesh,Education,456768.07,388471.28,0.8505
2016,BGD,Bangladesh,Economic Development,174672.37,127743.08,0.7313
2016,BGD,Bangladesh,Agriculture,148498.89,94336.67,0.6353
2016,IND,India,Health,1743792.94,1225670.56,0.7029
2016,IND,India,Humanitarian,668785.65,579909.39,0.8671
2016,IND,India,Education,491406.35,458652.83,0.9333
2016,IND,India,Economic Development,425381.69,325614.36,0.7655
2016,IND,India,Agriculture,294610.73,244848.45,0.8311
2016,IDN,Indonesia,Health,2516734.93,2141251.57,0.8508
2016,IDN,Indonesia,Humanitarian,2107901.58,1585629.54,0.7522
2016,IDN,Indonesia,Economic Development,468491.33,351172.39,0.7496
2016,IDN,Indonesia,Governance,570114.5,370890.96,0.6506
2016,IDN,Indonesia,Agriculture,684496.9,580229.78,0.8477
2016,IDN,Indonesia,Peace and Security,6875012.8,6135684.32,0.8925
2016,PHL,Philippines,Health,454365.74,370575.94,0.8156
2016,PHL,Philippines,Humanitarian,374610.1,370483.44,0.989
2016,PHL,Philippines,Education,1039675.33,908160.69,0.8735
2016,PHL,Philippines,Economic Development,1035136.62,910396.64,0.8795
2016,PHL,Philippines,Governance,6584098.93,5906843.2,0.8971
2016,VNM,Vietnam,Health,688476.33,566445.09,0.8228
2016,VNM,Vietnam,Humanitarian,165895.32,121764.28,0.734
2016,VNM,Vietnam,Economic Development,249512.86,221773.73,0.8888
2016,VNM,Vietnam,Governance,561957.68,317475.17,0.5649
2016,GHA,Ghana,Education,101207.2,53313.2,0.5268
2016,GHA,Ghana,Governance,814105.13,635612.13,0.7807
2016,GHA,Ghana,Agriculture,2309850.32,1567960.64,0.6788
2016,GHA,Ghana,Peace and Security,156551.07,128922.73,0.8235
2016,TZA,Tanzania,Humanitarian,609189.37,400873.09,0.658
2016,TZA,Tanzania,Education,1370398.31,1272755.77,0.9287
2016,TZA,Tanzania,Economic Development,955487.11,668155.37,0.6993
2016,TZA,Tanzania,Governance,567242.07,530189.21,0.9347
2016,TZA,Tanzania,Agriculture,1401613.32,1246879.0,0.8896
2016,TZA,Tanzania,Peace and Security,1004043.51,731291.69,0.7283
2016,MOZ,Mozambique,Education,669349.55,455819.14,0.681
2016,MOZ,Mozambique,Economic Development,50000.0,38455.11,0.7691
2016,MOZ,Mozambique,Governance,2888849.46,2532157.24,0.8765
2016,MOZ,Mozambique,Agriculture,194967.9,159738.19,0.8193
2016,MOZ,Mozambique,Peace and Security,5928548.11,2960519.65,0.4994
2016,MWI,Malawi,Humanitarian,1604739.91,1161690.95,0.7239
2016,MWI,Malawi,Education,285248.16,267755.68,0.9387
2016,MWI,Malawi,Economic Development,1879750.34,1537716.55,0.818
2016,MWI,Malawi,Governance,234685.01,149727.27,0.638
2016,MWI,Malawi,Agriculture,930181.71,759179.63,0.8162
2016,MWI,Malawi,Peace and Security,641559.75,481421.44,0.7504
2016,PER,Peru,Health,671967.7,533174.1,0.7935
2016,PER,Peru,Education,524279.38,416891.7,0.7952
2016,PER,Peru,Economic Development,489589.66,336580.01,0.6875
2016,PER,Peru,Governance,95572.56,68568.91,0.7175
2016,PER,Peru,Peace and Security,882864.79,727491.56,0.824
2016,GTM,Guatemala,Health,334617.1,303408.57,0.9067
2016,GTM,Guatemala,Humanitarian,103491.19,79321.82,0.7665
2016,GTM,Guatemala,Education,759009.31,619775.87,0.8166
2016,GTM,Guatemala,Economic Development,106807.23,106083.03,0.9932
2016,GTM,Guatemala,Governance,553499.68,484535.07,0.8754
2016,GTM,Guatemala,Agriculture,1396417.23,1278401.03,0.9155
2016,GTM,Guatemala,Peace and Security,440882.63,397568.7,0.9018
2016,SLV,El Salvador,Health,227722.33,149522.2,0.6566
2016,SLV,El Salvador,Humanitarian,2451728.0,2349773.51,0.9584
2016,SLV,El Salvador,Governance,1654011.15,995252.06,0.6017
2016,MEX,Mexico,Health,570628.02,445564.33,0.7808
2016,MEX,Mexico,Humanitarian,50000.0,50000.0,1.0
2016,MEX,Mexico,Economic Development,256115.34,221525.19,0.8649
2016,MEX,Mexico,Agriculture,573260.16,387242.63,0.6755
2016,PSE,West Bank and Gaza,Education,430084.57,365024.39,0.8487
2016,PSE,West Bank and Gaza,Economic Development,1686998.47,1159968.33,0.6876
2016,PSE,West Bank and Gaza,Governance,360177.86,328876.58,0.9131
2016,PSE,West Bank and Gaza,Agriculture,276316.89,251542.4,0.9103
2016,PSE,West Bank and Gaza,Peace and Security,296848.21,247015.62,0.8321
2016,LBN,Lebanon,Health,1035618.51,864083.87,0.8344
2016,LBN,Lebanon,Humanitarian,313171.69,241244.93,0.7703
2016,LBN,Lebanon,Education,800847.13,578574.64,0.7225
2016,LBN,Lebanon,Economic Development,743890.62,702250.57,0.944
2016,LBN,Lebanon,Governance,4535683.28,3722982.55,0.8208
2016,LBN,Lebanon,Agriculture,369681.26,260112.43,0.7036
2016,SYR,Syria,Health,756027.39,630937.89,0.8345
2016,SYR,Syria,Education,380093.26,331297.35,0.8716
2016,SYR,Syria,Economic Development,50000.0,44391.98,0.8878
2016,SYR,Syria,Governance,2126843.48,1832793.9,0.8617
2016,SYR,Syria,Agriculture,324199.12,261845.36,0.8077
2016,SYR,Syria,Peace and Security,158188.64,114984.71,0.7269
2016,TUR,Turkey,Health,121661.82,100227.65,0.8238
2016,TUR,Turkey,Humanitarian,655632.23,538259.79,0.821
2016,TUR,Turkey,Economic Development,302477.6,169445.83,0.5602
2016,TUR,Turkey,Governance,602493.29,576172.2,0.9563
2016,GEO,Georgia,Health,3585490.35,2730935.7,0.7617
2016,GEO,Georgia,Education,933862.06,657701.57,0.7043
2016,GEO,Georgia,Governance,6923594.15,5518993.76,0.7971
2016,GEO,Georgia,Agriculture,4273280.33,2880335.78,0.674
2016,GEO,Georgia,Peace and Security,2797020.86,2601412.05,0.9301
2016,MDA,Moldova,Health,522143.56,464844.42,0.8903
2016,MDA,Moldova,Humanitarian,8369056.01,5733027.77,0.685
2016,MDA,Moldova,Education,623185.26,613246.91,0.9841
2016,MDA,Moldova,Economic Development,498367.61,348917.23,0.7001
2016,MDA,Moldova,Governance,2476123.99,1734881.55,0.7006
2016,MDA,Moldova,Agriculture,104004.95,78480.31,0.7546
2016,KOS,Kosovo,Health,654114.64,654114.64,1.0
2016,KOS,Kosovo,Humanitarian,175634.81,154186.36,0.8779
2016,KOS,Kosovo,Education,763425.74,725990.33,0.951
2016,KOS,Kosovo,Economic Development,297250.14,297250.14,1.0
2016,KOS,Kosovo,Governance,249000.89,210435.47,0.8451
2016,KOS,Kosovo,Agriculture,206037.3,206037.3,1.0
2016,KOS,Kosovo,Peace and Security,762287.13,587150.89,0.7702
2016,LBR,Liberia,Health,115742.56,107012.39,0.9246
2016,LBR,Liberia,Humanitarian,2165090.26,1479378.24,0.6833
2016,LBR,Liberia,Education,896884.16,744731.37,0.8304
2016,LBR,Liberia,Economic Development,454434.72,303514.78,0.6679
2016,LBR,Liberia,Agriculture,639629.11,623152.19,0.9742
2016,LBR,Liberia,Peace and Security,1355131.78,1042314.38,0.7692
2016,SLE,Sierra Leone,Health,338496.64,273225.22,0.8072
2016,SLE,Sierra Leone,Economic Development,874239.63,799837.52,0.9149
2016,SLE,Sierra Leone,Agriculture,900028.23,503756.49,0.5597
2016,SLE,Sierra Leone,Peace and Security,559720.48,414717.23,0.7409
2016,COD,DR Congo,Health,6248165.6,4646922.41,0.7437
2016,COD,DR Congo,Humanitarian,64494.08,42578.07,0.6602
2016,COD,DR Congo,Education,116512.92,87479.17,0.7508
2016,COD,DR Congo,Economic Development,119746.6,102956.68,0.8598
2016,COD,DR Congo,Governance,1775826.09,1775826.09,1.0
2016,COD,DR Congo,Peace and Security,3805286.81,3422864.0,0.8995
2016,RWA,Rwanda,Health,428510.76,246481.21,0.5752
2016,RWA,Rwanda,Humanitarian,647929.74,571296.3,0.8817
2016,RWA,Rwanda,Education,1611792.47,1105052.38,0.6856
2016,RWA,Rwanda,Agriculture,593894.18,582889.68,0.9815
2016,RWA,Rwanda,Peace and Security,221784.22,186782.91,0.8422
2016,ZMB,Zambia,Health,528427.33,456722.79,0.8643
2016,ZMB,Zambia,Education,4908085.46,4302589.58,0.8766
2016,ZMB,Zambia,Economic Development,2834218.88,2266009.65,0.7995
2016,ZMB,Zambia,Governance,824232.37,529865.99,0.6429
2016,ZMB,Zambia,Agriculture,288027.99,271774.79,0.9436
2016,ZMB,Zambia,Peace and Security,1610875.16,1233041.2,0.7654
2016,ZWE,Zimbabwe,Humanitarian,11047776.47,9549527.13,0.8644
2016,ZWE,Zimbabwe,Economic Development,158768.07,126390.48,0.7961
2016,ZWE,Zimbabwe,Governance,923967.6,784254.04,0.8488
2016,ZWE,Zimbabwe,Peace and Security,100747.53,73012.15,0.7247
2016,MMR,Burma,Humanitarian,2185117.1,1573451.32,0.7201
2016,MMR,Burma,Economic Development,405882.5,369035.71,0.9092
2016,MMR,Burma,Governance,1230067.58,1107688.1,0.9005
2016,MMR,Burma,Agriculture,589518.61,468517.45,0.7947
2016,MMR,Burma,Peace and Security,577670.06,417296.07,0.7224
2016,KHM,Cambodia,Humanitarian,816269.97,672353.32,0.8237
2016,KHM,Cambodia,Economic Development,325533.68,196256.12,0.6029
2016,KHM,Cambodia,Governance,1609904.02,1248254.4,0.7754
2016,KHM,Cambodia,Agriculture,1460001.1,1225250.47,0.8392
2016,KHM,Cambodia,Peace and Security,912104.16,821625.8,0.9008
2016,NPL,Nepal,Humanitarian,3698389.34,3057909.84,0.8268
2016,NPL,Nepal,Education,664734.7,636473.29,0.9575
2016,NPL,Nepal,Economic Development,2296534.67,1848104.42,0.8047
